"1","LIDC-IDRI-0001-BINARY-ROI-annotator-1-Nodule_001",1.23332938013384
"2","LIDC-IDRI-0001-BINARY-ROI-annotator-2-IL057_127364",1.11191046149196
"3","LIDC-IDRI-0001-BINARY-ROI-annotator-3-MI014_12127",1.12635916405029
"4","0",0
"5","LIDC-IDRI-0003-BINARY-ROI-annotator-1-Nodule_001",1.07392669568337
"6","LIDC-IDRI-0003-BINARY-ROI-annotator-1-Nodule_002",0.670927071709056
"7","LIDC-IDRI-0003-BINARY-ROI-annotator-1-Nodule_003",0.470898969102327
"8","LIDC-IDRI-0003-BINARY-ROI-annotator-2-IL057_130591",1.04763599372478
"9","LIDC-IDRI-0003-BINARY-ROI-annotator-2-IL057_130598",0.643987737269915
"10","LIDC-IDRI-0003-BINARY-ROI-annotator-2-IL057_130602",0.420397921344014
"11","LIDC-IDRI-0003-BINARY-ROI-annotator-3-MI014_16588",1.11375403805727
"12","LIDC-IDRI-0003-BINARY-ROI-annotator-3-MI014_16595",0.712070752872593
"13","LIDC-IDRI-0003-BINARY-ROI-annotator-3-MI014_16599",0.515955191406938
"14","0",0
"15","LIDC-IDRI-0003-BINARY-ROI-annotator-4-12",1.13002724475764
"16","LIDC-IDRI-0003-BINARY-ROI-annotator-4-8",0.516457498621975
"17","LIDC-IDRI-0003-BINARY-ROI-annotator-4-9",0.712070752872593
"18","LIDC-IDRI-0004-BINARY-ROI-annotator-1-Nodule_001",0.250599470677463
"19","LIDC-IDRI-0004-BINARY-ROI-annotator-3-MI014_16178",0.281025849084244
"20","LIDC-IDRI-0004-BINARY-ROI-annotator-4-0",0.336591325496696
"21","LIDC-IDRI-0005-BINARY-ROI-annotator-1-Nodule_001",0.301370126569213
"22","LIDC-IDRI-0005-BINARY-ROI-annotator-1-Nodule_002",0.360492267370961
"23","LIDC-IDRI-0005-BINARY-ROI-annotator-1-Nodule_004",0.27727956862859
"24","LIDC-IDRI-0005-BINARY-ROI-annotator-2-IL057_123066",0.304241069659662
"25","LIDC-IDRI-0005-BINARY-ROI-annotator-2-IL057_123070",0.282871454248895
"26","LIDC-IDRI-0005-BINARY-ROI-annotator-3-MI014_11887",0.325471458779199
"27","LIDC-IDRI-0005-BINARY-ROI-annotator-3-MI014_11888",0.249482571395681
"28","LIDC-IDRI-0005-BINARY-ROI-annotator-4-0",0.291383952225642
"29","LIDC-IDRI-0005-BINARY-ROI-annotator-4-3",0.390929146497019
"30","LIDC-IDRI-0006-BINARY-ROI-annotator-1-Nodule_003",0.301877452246075
"31","LIDC-IDRI-0006-BINARY-ROI-annotator-1-Nodule_005",0.363490424599947
"32","LIDC-IDRI-0006-BINARY-ROI-annotator-2-IL057_127062",0.378180809249828
"33","LIDC-IDRI-0006-BINARY-ROI-annotator-2-IL057_127072",0.246186255460674
"34","LIDC-IDRI-0006-BINARY-ROI-annotator-3-MI014_16317",0.368135875856186
"35","LIDC-IDRI-0006-BINARY-ROI-annotator-3-MI014_16363",0.23960056986346
"36","LIDC-IDRI-0006-BINARY-ROI-annotator-4-17",0.481223117566579
"37","LIDC-IDRI-0007-BINARY-ROI-annotator-1-Nodule_001",1.13341402894416
"38","LIDC-IDRI-0007-BINARY-ROI-annotator-2-IL057_159745",1.17435758451278
"39","LIDC-IDRI-0007-BINARY-ROI-annotator-2-IL057_159747",0.810944361010049
"40","0",0
"41","LIDC-IDRI-0007-BINARY-ROI-annotator-4-0",1.37792670862969
"42","LIDC-IDRI-0008-BINARY-ROI-annotator-1-Nodule_001",0.309009574102373
"43","LIDC-IDRI-0008-BINARY-ROI-annotator-1-Nodule_002",0.324728313943427
"44","LIDC-IDRI-0008-BINARY-ROI-annotator-2-IL057_123088",0.323572598450505
"45","LIDC-IDRI-0008-BINARY-ROI-annotator-2-IL057_128326",0.321236070283294
"46","LIDC-IDRI-0008-BINARY-ROI-annotator-3-MI014_11909",0.307732556726946
"47","LIDC-IDRI-0008-BINARY-ROI-annotator-4-0",0.290069621326775
"48","LIDC-IDRI-0008-BINARY-ROI-annotator-4-3",0.372597610422147
"49","LIDC-IDRI-0009-BINARY-ROI-annotator-1-Nodule_001",0.265713098211386
"50","LIDC-IDRI-0009-BINARY-ROI-annotator-1-Nodule_002",0.266570198597263
"51","LIDC-IDRI-0010-BINARY-ROI-annotator-1-Nodule_001",0.323599198289372
"52","LIDC-IDRI-0010-BINARY-ROI-annotator-2-IL057_122791",0.39383799169316
"53","LIDC-IDRI-0010-BINARY-ROI-annotator-3-MI014_17415",0.359170881772
"54","LIDC-IDRI-0010-BINARY-ROI-annotator-3-MI014_17417",0.277798391057637
"55","LIDC-IDRI-0010-BINARY-ROI-annotator-4-0",0.370708509360786
"56","LIDC-IDRI-0010-BINARY-ROI-annotator-4-3",0.316855834811482
"57","LIDC-IDRI-0010-BINARY-ROI-annotator-4-4",0.222834462735011
"58","LIDC-IDRI-0011-BINARY-ROI-annotator-1-Nodule_001",0.564445772682991
"59","LIDC-IDRI-0011-BINARY-ROI-annotator-1-Nodule_002",0.316021384949016
"60","LIDC-IDRI-0011-BINARY-ROI-annotator-1-Nodule_004",0.277500785752449
"61","LIDC-IDRI-0011-BINARY-ROI-annotator-1-Nodule_005",0.297388108997566
"62","LIDC-IDRI-0011-BINARY-ROI-annotator-1-Nodule_007",0.47354436805611
"63","LIDC-IDRI-0011-BINARY-ROI-annotator-2-IL057_127140",0.618877800805882
"64","LIDC-IDRI-0011-BINARY-ROI-annotator-2-IL057_127146",0.430687019718645
"65","LIDC-IDRI-0011-BINARY-ROI-annotator-2-IL057_162110",0.302263798595956
"66","LIDC-IDRI-0011-BINARY-ROI-annotator-3-MI014_17614",0.459963862605901
"67","LIDC-IDRI-0011-BINARY-ROI-annotator-3-MI014_17664",0.59969110600179
"68","LIDC-IDRI-0011-BINARY-ROI-annotator-3-MI014_17665",0.32352318714366
"69","LIDC-IDRI-0011-BINARY-ROI-annotator-3-MI014_17666",0.29362268629654
"70","LIDC-IDRI-0011-BINARY-ROI-annotator-3-MI014_17667",0.30464374276487
"71","LIDC-IDRI-0011-BINARY-ROI-annotator-3-MI014_17668",0.25924976590624
"72","LIDC-IDRI-0011-BINARY-ROI-annotator-4-0",0.415379474776195
"73","LIDC-IDRI-0011-BINARY-ROI-annotator-4-10",0.372328583055694
"74","LIDC-IDRI-0011-BINARY-ROI-annotator-4-21",0.22998193130295
"75","LIDC-IDRI-0011-BINARY-ROI-annotator-4-23",0.59291095084414
"76","LIDC-IDRI-0011-BINARY-ROI-annotator-4-2",0.241796034980868
"77","LIDC-IDRI-0011-BINARY-ROI-annotator-4-3",0.232035438076686
"78","LIDC-IDRI-0011-BINARY-ROI-annotator-4-7",0.234053227350518
"79","LIDC-IDRI-0011-BINARY-ROI-annotator-4-9",0.234053227350518
"80","LIDC-IDRI-0012-BINARY-ROI-annotator-1-Nodule_001",0.603325843585857
"81","LIDC-IDRI-0012-BINARY-ROI-annotator-1-Nodule_002",0.386780005406543
"82","LIDC-IDRI-0012-BINARY-ROI-annotator-1-Nodule_003",0.387511103067267
"83","LIDC-IDRI-0012-BINARY-ROI-annotator-1-Nodule_006",0.419778794973637
"84","LIDC-IDRI-0012-BINARY-ROI-annotator-1-Nodule_013",0.330692343910658
"85","LIDC-IDRI-0012-BINARY-ROI-annotator-2-IL057_127233",0.594155387402039
"86","LIDC-IDRI-0012-BINARY-ROI-annotator-2-IL057_127237",0.488692657969177
"87","LIDC-IDRI-0012-BINARY-ROI-annotator-2-IL057_127241",0.364249527908248
"88","LIDC-IDRI-0012-BINARY-ROI-annotator-2-IL057_127245",0.32352318714366
